date,MSFT,AMZN
2025-02-04 13:55:00,411.59,241.69
2025-02-04 14:00:00,411.805,241.96
2025-02-04 14:05:00,412.09,241.96
2025-02-04 14:10:00,412.2093,242.18
2025-02-04 14:15:00,412.13,242.28
2025-02-04 14:20:00,412.425,242.09
2025-02-04 14:25:00,412.4978,242.155
2025-02-04 14:30:00,412.85,242.06
2025-02-04 14:35:00,412.7518,241.96
2025-02-04 14:40:00,412.59,241.855
2025-02-04 14:45:00,412.24,242.05
2025-02-04 14:50:00,412.415,242.07
2025-02-04 14:55:00,412.54,241.9299
2025-02-04 15:00:00,412.35,241.81
2025-02-04 15:05:00,412.3448,241.94
2025-02-04 15:10:00,412.44,241.95
2025-02-04 15:15:00,412.08,241.935
2025-02-04 15:20:00,412.05,241.745
2025-02-04 15:25:00,411.96,241.775
2025-02-04 15:30:00,411.9192,241.82
2025-02-04 15:35:00,411.96,241.8901
2025-02-04 15:40:00,412.04,241.7734
2025-02-04 15:45:00,411.88,241.58
2025-02-04 15:50:00,412.535,242.28
2025-02-04 15:55:00,412.31,242.1
2025-02-04 16:00:00,412.37,238.88
2025-02-04 16:05:00,411.34,239.0
2025-02-04 16:10:00,410.665,238.72
2025-02-04 16:15:00,410.8,238.52
2025-02-04 16:20:00,411.35,238.07
2025-02-04 16:25:00,411.07,237.7
2025-02-04 16:30:00,411.07,237.16
2025-02-04 16:35:00,411.7,237.82
2025-02-04 16:40:00,411.015,237.96
2025-02-04 16:45:00,411.6,238.75
2025-02-04 16:50:00,411.1015,238.5
2025-02-04 16:55:00,410.99,238.555
2025-02-04 17:00:00,410.86,237.8
2025-02-04 17:05:00,410.91,237.61
2025-02-04 17:10:00,410.83,237.9
2025-02-04 17:15:00,410.9,238.6
2025-02-04 17:20:00,410.9,238.73
2025-02-04 17:25:00,410.77,238.5
2025-02-04 17:30:00,410.8,238.4572
2025-02-04 17:35:00,410.69,238.51
2025-02-04 17:40:00,410.625,238.57
2025-02-04 17:45:00,410.6695,238.66
2025-02-04 17:50:00,410.47,238.0
2025-02-04 17:55:00,410.33,238.15
2025-02-04 18:00:00,410.995,238.67
2025-02-04 18:05:00,410.81,238.464
2025-02-04 18:10:00,411.5,238.95
2025-02-04 18:15:00,411.395,238.88
2025-02-04 18:20:00,411.31,239.28
2025-02-04 18:25:00,411.225,239.112
2025-02-04 18:30:00,411.265,239.1499
2025-02-04 18:35:00,411.32,238.75
2025-02-04 18:40:00,411.48,238.9
2025-02-04 18:45:00,411.47,238.65
2025-02-04 18:50:00,411.1,238.8
2025-02-04 18:55:00,411.025,238.63
2025-02-04 19:00:00,411.2975,238.7715
2025-02-04 19:05:00,411.36,238.851
2025-02-04 19:10:00,411.48,239.1
2025-02-04 19:15:00,411.5,239.1
2025-02-04 19:20:00,411.625,239.11
2025-02-04 19:25:00,411.71,239.4
2025-02-04 19:30:00,411.75,239.64
2025-02-04 19:35:00,412.34,239.795
2025-02-04 19:40:00,412.2,239.665
2025-02-04 19:45:00,411.685,239.325
2025-02-04 19:50:00,411.535,239.4487
2025-02-04 19:55:00,411.78,239.28
2025-02-05 04:00:00,410.85,238.18
2025-02-05 04:05:00,410.48,237.85
2025-02-05 04:10:00,410.22,238.23
2025-02-05 04:15:00,410.25,238.3
2025-02-05 04:20:00,409.88,237.94
2025-02-05 04:25:00,410.05,238.07
2025-02-05 04:30:00,410.0,237.91
2025-02-05 04:35:00,409.94,237.92
2025-02-05 04:40:00,409.64,237.65
2025-02-05 04:45:00,409.71,237.78
2025-02-05 04:50:00,409.74,237.85
2025-02-05 04:55:00,409.9,237.7
2025-02-05 05:00:00,409.86,238.11
2025-02-05 05:05:00,410.05,238.25
2025-02-05 05:10:00,410.21,238.28
2025-02-05 05:15:00,410.34,238.5
2025-02-05 05:20:00,410.38,238.28
2025-02-05 05:25:00,410.58,238.63
2025-02-05 05:30:00,410.33,238.78
2025-02-05 05:35:00,410.5,238.8
2025-02-05 05:40:00,410.47,238.77
2025-02-05 05:45:00,410.36,238.54
2025-02-05 05:50:00,410.4,238.52
2025-02-05 05:55:00,410.5,238.48
2025-02-05 06:00:00,410.61,238.64
2025-02-05 06:05:00,410.41,238.59
2025-02-05 06:10:00,410.35,238.72
2025-02-05 06:15:00,411.1,238.7
2025-02-05 06:20:00,410.76,238.94
2025-02-05 06:25:00,410.35,238.83
2025-02-05 06:30:00,410.3,238.89
2025-02-05 06:35:00,410.15,238.89
2025-02-05 06:40:00,410.25,238.42
2025-02-05 06:45:00,410.3,238.58
2025-02-05 06:50:00,410.49,238.87
2025-02-05 06:55:00,410.75,238.79
2025-02-05 07:00:00,410.57,238.65
2025-02-05 07:05:00,410.6,238.64
2025-02-05 07:10:00,410.63,238.45
2025-02-05 07:15:00,410.96,238.63
2025-02-05 07:20:00,410.96,238.6
2025-02-05 07:25:00,411.1,238.9
2025-02-05 07:30:00,410.64,238.68
2025-02-05 07:35:00,410.71,238.87
2025-02-05 07:40:00,410.9,238.94
2025-02-05 07:45:00,410.79,239.02
2025-02-05 07:50:00,410.82,239.13
2025-02-05 07:55:00,410.81,239.2
2025-02-05 08:00:00,410.7,239.08
2025-02-05 08:05:00,410.7,239.3937
2025-02-05 08:10:00,410.9,239.03
2025-02-05 08:15:00,410.76,238.99
2025-02-05 08:20:00,410.8,238.88
2025-02-05 08:25:00,410.67,238.93
2025-02-05 08:30:00,410.805,238.6486
2025-02-05 08:35:00,410.63,238.4537
2025-02-05 08:40:00,410.42,238.7
2025-02-05 08:45:00,410.425,238.665
2025-02-05 08:50:00,410.24,238.67
2025-02-05 08:55:00,410.3601,238.685
2025-02-05 09:00:00,410.18,238.59
2025-02-05 09:05:00,410.23,238.46
2025-02-05 09:10:00,410.29,238.58
2025-02-05 09:15:00,410.12,238.49
2025-02-05 09:20:00,410.16,238.44
2025-02-05 09:25:00,411.88,237.01
2025-02-05 09:30:00,412.695,236.94
2025-02-05 09:35:00,413.19,236.415
2025-02-05 09:40:00,413.12,235.94
2025-02-05 09:45:00,412.23,237.1893
2025-02-05 09:50:00,411.475,236.815
2025-02-05 09:55:00,410.725,236.998
2025-02-05 10:00:00,410.695,237.035
2025-02-05 10:05:00,410.825,237.205
2025-02-05 10:10:00,411.29,237.73
2025-02-05 10:15:00,411.16,237.01
2025-02-05 10:20:00,411.1408,237.03
2025-02-05 10:25:00,411.64,237.3105
2025-02-05 10:30:00,411.585,237.2299
2025-02-05 10:35:00,411.78,236.96
2025-02-05 10:40:00,411.585,236.27
2025-02-05 10:45:00,411.47,235.96
2025-02-05 10:50:00,411.27,236.18
2025-02-05 10:55:00,411.4899,236.49
2025-02-05 11:00:00,411.76,236.5595
2025-02-05 11:05:00,412.61,236.7237
2025-02-05 11:10:00,412.075,236.23
2025-02-05 11:15:00,411.7012,235.705
2025-02-05 11:20:00,411.78,235.51
2025-02-05 11:25:00,412.62,235.735
2025-02-05 11:30:00,412.81,235.74
2025-02-05 11:35:00,412.86,235.58
2025-02-05 11:40:00,412.9,235.65
2025-02-05 11:45:00,412.98,235.84
2025-02-05 11:50:00,413.0601,236.34
2025-02-05 11:55:00,413.185,236.611
2025-02-05 12:00:00,413.64,237.045
2025-02-05 12:05:00,413.61,237.075
2025-02-05 12:10:00,413.48,236.91
2025-02-05 12:15:00,413.48,237.04
2025-02-05 12:20:00,413.36,237.27
2025-02-05 12:25:00,413.069,236.81
2025-02-05 12:30:00,413.0255,236.56
2025-02-05 12:35:00,412.6352,236.71
2025-02-05 12:40:00,412.59,236.76
2025-02-05 12:45:00,412.54,236.8199
2025-02-05 12:50:00,412.72,237.0594
2025-02-05 12:55:00,412.87,237.08
2025-02-05 13:00:00,412.6918,237.22
2025-02-05 13:05:00,412.29,237.4
2025-02-05 13:10:00,412.0061,237.255
2025-02-05 13:15:00,412.34,237.505
2025-02-05 13:20:00,412.12,237.36
2025-02-05 13:25:00,412.04,237.27
2025-02-05 13:30:00,412.64,237.125
2025-02-05 13:35:00,413.07,237.85
2025-02-05 13:40:00,412.75,237.1892
2025-02-05 13:45:00,412.686,236.83
2025-02-05 13:50:00,412.68,236.88
2025-02-05 13:55:00,412.546,236.74
2025-02-05 14:00:00,412.74,236.5
2025-02-05 14:05:00,413.2772,237.0096
2025-02-05 14:10:00,413.27,236.845
2025-02-05 14:15:00,412.69,236.525
2025-02-05 14:20:00,412.92,236.62
2025-02-05 14:25:00,412.99,236.36
2025-02-05 14:30:00,412.9742,236.43
2025-02-05 14:35:00,412.8716,236.28
2025-02-05 14:40:00,412.9464,236.1
2025-02-05 14:45:00,412.76,236.31
2025-02-05 14:50:00,412.865,236.08
2025-02-05 14:55:00,412.8408,236.14
2025-02-05 15:00:00,412.9,236.165
2025-02-05 15:05:00,412.7144,236.115
2025-02-05 15:10:00,412.92,235.8639
2025-02-05 15:15:00,412.97,236.143
2025-02-05 15:20:00,413.08,236.445
2025-02-05 15:25:00,413.056,236.2574
2025-02-05 15:30:00,413.0101,236.295
2025-02-05 15:35:00,412.975,235.99
2025-02-05 15:40:00,412.5033,235.695
2025-02-05 15:45:00,412.3999,235.96
2025-02-05 15:50:00,412.84,236.08
2025-02-05 15:55:00,413.28,236.12
2025-02-05 16:00:00,413.365,236.18
2025-02-05 16:05:00,412.93,236.49
2025-02-05 16:10:00,413.13,236.64
2025-02-05 16:15:00,413.04,236.6
2025-02-05 16:20:00,413.3,236.5
2025-02-05 16:25:00,413.12,236.54
2025-02-05 16:30:00,413.29,236.55
2025-02-05 16:35:00,413.35,236.61
2025-02-05 16:40:00,413.31,236.63
2025-02-05 16:45:00,413.15,236.54
2025-02-05 16:50:00,413.25,236.72
2025-02-05 16:55:00,413.51,236.72
2025-02-05 17:00:00,413.53,236.7194
2025-02-05 17:05:00,413.56,236.77
2025-02-05 17:10:00,413.5002,236.73
2025-02-05 17:15:00,413.55,236.76
2025-02-05 17:20:00,413.51,236.745
2025-02-05 17:25:00,413.5,236.75
2025-02-05 17:30:00,413.27,236.77
2025-02-05 17:35:00,413.27,236.8
2025-02-05 17:40:00,413.15,236.81
2025-02-05 17:45:00,413.29,236.85
2025-02-05 17:50:00,413.23,236.785
2025-02-05 17:55:00,413.21,236.8
2025-02-05 18:00:00,413.225,236.75
2025-02-05 18:05:00,413.195,236.71
2025-02-05 18:10:00,413.21,236.75
2025-02-05 18:15:00,413.3,236.695
2025-02-05 18:20:00,413.23,236.735
2025-02-05 18:25:00,413.4923,236.79
2025-02-05 18:30:00,413.38,236.78
2025-02-05 18:35:00,413.43,236.8
2025-02-05 18:40:00,413.32,236.75
2025-02-05 18:45:00,413.4,236.99
2025-02-05 18:50:00,413.39,237.015
2025-02-05 18:55:00,413.385,237.04
2025-02-05 19:00:00,413.565,237.1
2025-02-05 19:05:00,413.5,237.08
2025-02-05 19:10:00,413.3,237.1299
2025-02-05 19:15:00,413.34,237.08
2025-02-05 19:20:00,413.595,237.075
2025-02-05 19:25:00,413.65,237.05
2025-02-05 19:30:00,413.61,237.075
2025-02-05 19:35:00,413.51,237.07
2025-02-05 19:40:00,413.6,237.05
2025-02-05 19:45:00,413.515,237.05
2025-02-05 19:50:00,413.595,237.05
2025-02-05 19:55:00,413.75,237.09
2025-02-06 04:00:00,414.42,237.87
2025-02-06 04:05:00,414.56,238.0
2025-02-06 04:10:00,414.92,237.92
2025-02-06 04:15:00,414.96,238.0
2025-02-06 04:20:00,414.81,237.85
2025-02-06 04:25:00,414.78,237.83
2025-02-06 04:30:00,414.74,237.8
2025-02-06 04:35:00,414.68,237.9
2025-02-06 04:40:00,414.37,237.75
2025-02-06 04:45:00,414.38,237.74
2025-02-06 04:50:00,414.4,237.76
2025-02-06 04:55:00,414.5,237.71
2025-02-06 05:00:00,414.71,237.81
2025-02-06 05:05:00,414.57,237.91
2025-02-06 05:10:00,414.72,238.09
2025-02-06 05:15:00,414.58,237.97
2025-02-06 05:20:00,414.61,238.05
2025-02-06 05:25:00,414.53,237.85
2025-02-06 05:30:00,414.46,237.62
2025-02-06 05:35:00,414.41,237.84
2025-02-06 05:40:00,414.47,237.83
2025-02-06 05:45:00,414.51,237.66
2025-02-06 05:50:00,414.37,237.64
2025-02-06 05:55:00,414.33,237.5
2025-02-06 06:00:00,414.04,237.48
2025-02-06 06:05:00,414.17,237.36
2025-02-06 06:10:00,414.06,237.4
2025-02-06 06:15:00,414.0,237.11
2025-02-06 06:20:00,414.13,237.15
2025-02-06 06:25:00,414.04,237.11
2025-02-06 06:30:00,413.9,236.88
2025-02-06 06:35:00,413.92,237.21
2025-02-06 06:40:00,414.0,237.53
2025-02-06 06:45:00,414.26,237.4
2025-02-06 06:50:00,414.14,237.25
2025-02-06 06:55:00,413.88,237.26
2025-02-06 07:00:00,413.56,237.08
2025-02-06 07:05:00,413.2,237.12
2025-02-06 07:10:00,413.2,237.13
2025-02-06 07:15:00,412.94,237.35
2025-02-06 07:20:00,413.13,237.3
2025-02-06 07:25:00,413.19,237.34
2025-02-06 07:30:00,413.031,237.231
2025-02-06 07:35:00,413.14,237.34
2025-02-06 07:40:00,413.33,237.37
2025-02-06 07:45:00,413.52,237.51
2025-02-06 07:50:00,413.7,237.54
2025-02-06 07:55:00,413.65,237.65
2025-02-06 08:00:00,413.595,237.93
2025-02-06 08:05:00,413.6727,237.89
2025-02-06 08:10:00,413.65,237.7
2025-02-06 08:15:00,413.69,238.09
2025-02-06 08:20:00,413.7585,238.1999
2025-02-06 08:25:00,413.61,237.94
2025-02-06 08:30:00,413.39,238.06
2025-02-06 08:35:00,413.41,238.06
2025-02-06 08:40:00,413.29,237.67
2025-02-06 08:45:00,413.36,237.82
2025-02-06 08:50:00,413.15,237.9
2025-02-06 08:55:00,413.25,237.99
2025-02-06 09:00:00,413.28,238.16
2025-02-06 09:05:00,413.18,238.12
2025-02-06 09:10:00,413.15,237.91
2025-02-06 09:15:00,413.35,238.2
2025-02-06 09:20:00,413.345,238.44
2025-02-06 09:25:00,414.51,238.15
2025-02-06 09:30:00,415.38,237.925
2025-02-06 09:35:00,415.7,237.385
2025-02-06 09:40:00,417.7,238.1304
2025-02-06 09:45:00,417.4925,237.5
2025-02-06 09:50:00,417.23,237.7192
2025-02-06 09:55:00,417.24,237.445
2025-02-06 10:00:00,416.36,236.975
2025-02-06 10:05:00,416.965,237.27
2025-02-06 10:10:00,416.35,237.8
2025-02-06 10:15:00,416.61,237.64
2025-02-06 10:20:00,416.57,237.37
2025-02-06 10:25:00,417.04,237.19
2025-02-06 10:30:00,417.1,237.2474
2025-02-06 10:35:00,416.475,237.0
2025-02-06 10:40:00,416.91,237.55
2025-02-06 10:45:00,416.69,237.74
2025-02-06 10:50:00,416.7332,237.7898
2025-02-06 10:55:00,417.04,237.41
2025-02-06 11:00:00,417.47,237.46
2025-02-06 11:05:00,417.62,237.47
2025-02-06 11:10:00,418.0,237.291
2025-02-06 11:15:00,417.9,237.66
2025-02-06 11:20:00,418.09,237.87
2025-02-06 11:25:00,417.6642,237.57
2025-02-06 11:30:00,417.4342,237.405
2025-02-06 11:35:00,417.06,237.19
2025-02-06 11:40:00,416.73,236.8997
2025-02-06 11:45:00,416.83,236.37
2025-02-06 11:50:00,416.47,236.5505
2025-02-06 11:55:00,416.76,236.23
2025-02-06 12:00:00,416.515,236.3842
2025-02-06 12:05:00,416.245,236.665
2025-02-06 12:10:00,416.065,236.46
2025-02-06 12:15:00,416.525,237.3501
2025-02-06 12:20:00,416.65,237.6401
2025-02-06 12:25:00,415.995,237.4828
2025-02-06 12:30:00,416.33,237.455
2025-02-06 12:35:00,416.58,237.465
2025-02-06 12:40:00,416.135,237.4314
2025-02-06 12:45:00,416.465,237.31
2025-02-06 12:50:00,416.92,237.46
2025-02-06 12:55:00,416.69,237.435
2025-02-06 13:00:00,416.85,237.7684
2025-02-06 13:05:00,416.22,237.52
2025-02-06 13:10:00,416.06,237.72
2025-02-06 13:15:00,416.01,237.765
2025-02-06 13:20:00,416.12,237.99
2025-02-06 13:25:00,416.085,237.855
2025-02-06 13:30:00,416.115,237.83
2025-02-06 13:35:00,415.98,237.8135
2025-02-06 13:40:00,415.8006,238.1
2025-02-06 13:45:00,415.75,238.2301
2025-02-06 13:50:00,415.43,238.4199
2025-02-06 13:55:00,415.53,238.55
2025-02-06 14:00:00,415.645,238.4218
2025-02-06 14:05:00,416.075,238.545
2025-02-06 14:10:00,416.12,238.91
2025-02-06 14:15:00,416.17,239.15
2025-02-06 14:20:00,416.19,238.89
2025-02-06 14:25:00,415.8829,238.7115
2025-02-06 14:30:00,414.8004,237.83
2025-02-06 14:35:00,415.055,237.8104
2025-02-06 14:40:00,415.04,237.4659
2025-02-06 14:45:00,415.2,237.325
2025-02-06 14:50:00,415.485,237.4788
2025-02-06 14:55:00,415.02,237.42
2025-02-06 15:00:00,414.97,237.4032
2025-02-06 15:05:00,414.96,237.35
2025-02-06 15:10:00,415.04,237.3664
2025-02-06 15:15:00,415.12,237.43
2025-02-06 15:20:00,414.955,237.645
2025-02-06 15:25:00,414.8829,237.63
2025-02-06 15:30:00,414.56,237.9052
2025-02-06 15:35:00,414.2869,238.13
2025-02-06 15:40:00,414.86,238.525
2025-02-06 15:45:00,414.8,238.84
2025-02-06 15:50:00,415.8,239.1505
2025-02-06 15:55:00,415.91,238.7425
2025-02-06 16:00:00,415.5,232.825
2025-02-06 16:05:00,415.335,228.19
2025-02-06 16:10:00,415.35,230.25
2025-02-06 16:15:00,415.62,234.6898
2025-02-06 16:20:00,415.64,233.94
2025-02-06 16:25:00,415.553,232.89
2025-02-06 16:30:00,415.96,236.44
2025-02-06 16:35:00,415.92,233.92
2025-02-06 16:40:00,415.74,233.7
2025-02-06 16:45:00,415.52,231.405
2025-02-06 16:50:00,415.5,231.59
2025-02-06 16:55:00,415.5,232.84
2025-02-06 17:00:00,415.33,231.85
2025-02-06 17:05:00,415.54,230.095
2025-02-06 17:10:00,415.17,227.3
2025-02-06 17:15:00,408.6732,229.54
2025-02-06 17:20:00,414.78,226.0
2025-02-06 17:25:00,414.75,226.9995
2025-02-06 17:30:00,414.95,228.86
2025-02-06 17:35:00,414.95,227.64
2025-02-06 17:40:00,414.62,226.3
2025-02-06 17:45:00,414.725,227.11
2025-02-06 17:50:00,414.755,228.045
2025-02-06 17:55:00,414.7,228.75
2025-02-06 18:00:00,415.3,229.33
2025-02-06 18:05:00,415.245,229.0
2025-02-06 18:10:00,415.5,229.2
2025-02-06 18:15:00,415.5,228.95
2025-02-06 18:20:00,415.4,229.11
2025-02-06 18:25:00,415.497,229.1
2025-02-06 18:30:00,415.4,228.9986
2025-02-06 18:35:00,415.63,228.88
2025-02-06 18:40:00,415.795,228.88
2025-02-06 18:45:00,415.79,229.15
2025-02-06 18:50:00,415.87,229.2
2025-02-06 18:55:00,416.0,229.0007
2025-02-06 19:00:00,416.25,228.9
2025-02-06 19:05:00,416.14,228.95
2025-02-06 19:10:00,416.12,228.71
2025-02-06 19:15:00,415.85,228.67
2025-02-06 19:20:00,415.86,228.825
2025-02-06 19:25:00,416.1,229.0
2025-02-06 19:30:00,415.885,228.95
2025-02-06 19:35:00,415.95,228.94
2025-02-06 19:40:00,415.96,228.925
2025-02-06 19:45:00,415.96,228.785
2025-02-06 19:50:00,416.0,228.95
2025-02-06 19:55:00,416.0075,229.155
